X,vcode,imageFile,basname,spcname,cond,resp,resp.raw,pos_tagged,parsed,dep_parsed,tags_only,tokens,head_noun,objName,head_noun_orig,preNomMod,postNomMod,type_mod,preNomModstr,postNomModstr,preNomTags,postNomTags,type_mod_Left,type_mod_Right,actionL,state_verbL,withL,textL,part_or_objectL,colourL,positionL,sizeL,shapeL,orientationL,ageL,materialL,other_adjL,visual_patternL,actionR,state_verbR,withR,textR,part_or_objectR,colourR,positionR,sizeR,shapeR,orientationR,ageR,materialR,other_adjR,visual_patternR,visualL,pos_orientL,eventualityL,part_otherL,visualR,pos_orientR,eventualityR,part_otherR,anyR,anyL,notagsR,notagsL
4893,8886279,man_skateboarder_ambi_unspec_2540094.png,man,skateboarder,unsp,the skateboarder with the blue shirt,the skateboarder with the blue shirt,"[('the', 'DT'), ('skateboarder', 'NN'), ('with', 'IN'), ('the', 'DT'), ('blue', 'JJ'), ('shirt', 'NN')]","(ROOT
  (NP
    (NP (DT the) (NN skateboarder))
    (PP (IN with)
      (NP (DT the) (JJ blue) (NN shirt)))))","[(ROOT, 0, 2), (det, 2, 1), (case, 6, 3), (det, 6, 4), (amod, 6, 5), (nmod, 2, 6)]","['DT', 'NN', 'IN', 'DT', 'JJ', 'NN']","['the', 'skateboarder', 'with', 'the', 'blue', 'shirt']",skateboarder,skateboarder,skateboarder,['--'],"['with', 'the', 'blue', 'shirt']","['colour', 'with', 'part_or_object']",--,with the blue shirt,['DT'],"['IN', 'DT', 'JJ', 'NN']",['--'],"['colour', 'with', 'part_or_object']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,False,False,False,False,True,False,False,True,True,False,False,True
3850,9607271,man_skateboarder_ambi_unspec_2540094.png,man,skateboarder,unsp,the skater with the blue shirt,the skater with the blue shirt ,"[('the', 'DT'), ('skater', 'NN'), ('with', 'IN'), ('the', 'DT'), ('blue', 'JJ'), ('shirt', 'NN')]","(ROOT
  (NP
    (NP (DT the) (NN skater))
    (PP (IN with)
      (NP (DT the) (JJ blue) (NN shirt)))))","[(ROOT, 0, 2), (det, 2, 1), (case, 6, 3), (det, 6, 4), (amod, 6, 5), (nmod, 2, 6)]","['DT', 'NN', 'IN', 'DT', 'JJ', 'NN']","['the', 'skater', 'with', 'the', 'blue', 'shirt']",skater,skater,skater,['--'],"['with', 'the', 'blue', 'shirt']","['colour', 'with', 'part_or_object']",--,with the blue shirt,['DT'],"['IN', 'DT', 'JJ', 'NN']",['--'],"['colour', 'with', 'part_or_object']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,False,False,False,False,True,False,False,True,True,False,False,True
1307,3839629,man_skateboarder_ambi_unspec_2540094.png,man,skateboarder,unsp,the skateboarder wearing a blue shirt and a belt,the skateboarder wearing a blue shirt and a belt,"[('the', 'DT'), ('skateboarder', 'NN'), ('wearing', 'VBG'), ('a', 'DT'), ('blue', 'JJ'), ('shirt', 'NN'), ('and', 'CC'), ('a', 'DT'), ('belt', 'NN')]","(ROOT
  (S
    (NP
      (NP (DT the) (NN skateboarder))
      (VP (VBG wearing)
        (NP
          (NP (DT a) (JJ blue) (NN shirt))
          (CC and)
          (NP (DT a) (NN belt)))))))","[(ROOT, 0, 2), (det, 2, 1), (acl, 2, 3), (det, 6, 4), (amod, 6, 5), (obj, 3, 6), (cc, 9, 7), (det, 9, 8), (conj, 6, 9)]","['DT', 'NN', 'VBG', 'DT', 'JJ', 'NN', 'CC', 'DT', 'NN']","['the', 'skateboarder', 'wearing', 'a', 'blue', 'shirt', 'and', 'a', 'belt']",skateboarder,skateboarder,skateboarder,['--'],"['wearing', 'a', 'blue', 'shirt', 'and', 'a', 'belt']","['colour', 'action', 'part_or_object']",--,wearing a blue shirt and a belt,['DT'],"['VBG', 'DT', 'JJ', 'NN', 'CC', 'DT', 'NN']",['--'],"['colour', 'action', 'part_or_object']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,False,False,False,False,True,False,True,True,True,False,False,True
2761,2949171,man_skateboarder_ambi_unspec_2540094.png,man,skateboarder,unsp,the man with blue shirt,the man with blue shirt,"[('the', 'DT'), ('man', 'NN'), ('with', 'IN'), ('blue', 'JJ'), ('shirt', 'NN')]","(ROOT
  (NP
    (NP (DT the) (NN man))
    (PP (IN with)
      (NP (JJ blue) (NN shirt)))))","[(ROOT, 0, 2), (det, 2, 1), (case, 5, 3), (amod, 5, 4), (nmod, 2, 5)]","['DT', 'NN', 'IN', 'JJ', 'NN']","['the', 'man', 'with', 'blue', 'shirt']",man,man,man,['--'],"['with', 'blue', 'shirt']","['colour', 'with', 'part_or_object']",--,with blue shirt,['DT'],"['IN', 'JJ', 'NN']",['--'],"['colour', 'with', 'part_or_object']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,False,False,False,False,True,False,False,True,True,False,False,True
1873,9850829,man_skateboarder_ambi_unspec_2540094.png,man,skateboarder,unsp,the the skater in a blue shirt,the the skater in a blue shirt,"[('the', 'DT'), ('the', 'DT'), ('skater', 'NN'), ('in', 'IN'), ('a', 'DT'), ('blue', 'JJ'), ('shirt', 'NN')]","(ROOT
  (X
    (X (DT the))
    (NP
      (NP (DT the) (NN skater))
      (PP (IN in)
        (NP (DT a) (JJ blue) (NN shirt))))))","[(ROOT, 0, 3), (det, 3, 1), (det, 3, 2), (case, 7, 4), (det, 7, 5), (amod, 7, 6), (nmod, 3, 7)]","['DT', 'DT', 'NN', 'IN', 'DT', 'JJ', 'NN']","['the', 'the', 'skater', 'in', 'a', 'blue', 'shirt']",skater,skater,skater,['the'],"['in', 'a', 'blue', 'shirt']","['colour', 'part_or_object']",the,in a blue shirt,"['DT', 'DT']","['IN', 'DT', 'JJ', 'NN']",['--'],"['colour', 'part_or_object']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,False,False,False,False,True,False,False,True,True,False,False,True
5353,8998977,man_skateboarder_ambi_unspec_2540094.png,man,skateboarder,unsp,the skateboarder in the blue shirt,the skateboarder in the blue shirt,"[('the', 'DT'), ('skateboarder', 'NN'), ('in', 'IN'), ('the', 'DT'), ('blue', 'JJ'), ('shirt', 'NN')]","(ROOT
  (NP
    (NP (DT the) (NN skateboarder))
    (PP (IN in)
      (NP (DT the) (JJ blue) (NN shirt)))))","[(ROOT, 0, 2), (det, 2, 1), (case, 6, 3), (det, 6, 4), (amod, 6, 5), (nmod, 2, 6)]","['DT', 'NN', 'IN', 'DT', 'JJ', 'NN']","['the', 'skateboarder', 'in', 'the', 'blue', 'shirt']",skateboarder,skateboarder,skateboarder,['--'],"['in', 'the', 'blue', 'shirt']","['colour', 'part_or_object']",--,in the blue shirt,['DT'],"['IN', 'DT', 'JJ', 'NN']",['--'],"['colour', 'part_or_object']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,False,False,False,False,True,False,False,True,True,False,False,True
6300,1820290,man_skateboarder_ambi_unspec_2540094.png,man,skateboarder,unsp,the man in a blue shirt,the man in a blue shirt,"[('the', 'DT'), ('man', 'NN'), ('in', 'IN'), ('a', 'DT'), ('blue', 'JJ'), ('shirt', 'NN')]","(ROOT
  (NP
    (NP (DT the) (NN man))
    (PP (IN in)
      (NP (DT a) (JJ blue) (NN shirt)))))","[(ROOT, 0, 2), (det, 2, 1), (case, 6, 3), (det, 6, 4), (amod, 6, 5), (nmod, 2, 6)]","['DT', 'NN', 'IN', 'DT', 'JJ', 'NN']","['the', 'man', 'in', 'a', 'blue', 'shirt']",man,man,man,['--'],"['in', 'a', 'blue', 'shirt']","['colour', 'part_or_object']",--,in a blue shirt,['DT'],"['IN', 'DT', 'JJ', 'NN']",['--'],"['colour', 'part_or_object']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,False,False,False,False,True,False,False,True,True,False,False,True
4665,8644237,man_skateboarder_ambi_unspec_2540094.png,man,skateboarder,unsp,the skateboarder with a blue shirt,the skateboarder with a blue shirt,"[('the', 'DT'), ('skateboarder', 'NN'), ('with', 'IN'), ('a', 'DT'), ('blue', 'JJ'), ('shirt', 'NN')]","(ROOT
  (NP
    (NP (DT the) (NN skateboarder))
    (PP (IN with)
      (NP (DT a) (JJ blue) (NN shirt)))))","[(ROOT, 0, 2), (det, 2, 1), (case, 6, 3), (det, 6, 4), (amod, 6, 5), (nmod, 2, 6)]","['DT', 'NN', 'IN', 'DT', 'JJ', 'NN']","['the', 'skateboarder', 'with', 'a', 'blue', 'shirt']",skateboarder,skateboarder,skateboarder,['--'],"['with', 'a', 'blue', 'shirt']","['colour', 'with', 'part_or_object']",--,with a blue shirt,['DT'],"['IN', 'DT', 'JJ', 'NN']",['--'],"['colour', 'with', 'part_or_object']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,False,False,False,False,True,False,False,True,True,False,False,True
467,3994550,man_skateboarder_ambi_unspec_2540094.png,man,skateboarder,unsp,the skateboarder with blue shoes,the skateboarded with blue shoes,"[('the', 'DT'), ('skateboarder', 'NN'), ('with', 'IN'), ('blue', 'JJ'), ('shoes', 'NNS')]","(ROOT
  (NP
    (NP (DT the) (NN skateboarder))
    (PP (IN with)
      (NP (JJ blue) (NNS shoes)))))","[(ROOT, 0, 2), (det, 2, 1), (case, 5, 3), (amod, 5, 4), (nmod, 2, 5)]","['DT', 'NN', 'IN', 'JJ', 'NNS']","['the', 'skateboarder', 'with', 'blue', 'shoes']",skateboarder,skateboarder,skateboarder,['--'],"['with', 'blue', 'shoes']","['colour', 'with', 'part_or_object']",--,with blue shoes,['DT'],"['IN', 'JJ', 'NNS']",['--'],"['colour', 'with', 'part_or_object']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,False,False,False,False,True,False,False,True,True,False,False,True
4549,8243240,man_skateboarder_ambi_unspec_2540094.png,man,skateboarder,unsp,the skateboarder with blue shirt,the skateborder with  blue shirt,"[('the', 'DT'), ('skateboarder', 'NN'), ('with', 'IN'), ('blue', 'JJ'), ('shirt', 'NN')]","(ROOT
  (NP
    (NP (DT the) (NN skateboarder))
    (PP (IN with)
      (NP (JJ blue) (NN shirt)))))","[(ROOT, 0, 2), (det, 2, 1), (case, 5, 3), (amod, 5, 4), (nmod, 2, 5)]","['DT', 'NN', 'IN', 'JJ', 'NN']","['the', 'skateboarder', 'with', 'blue', 'shirt']",skateboarder,skateboarder,skateboarder,['--'],"['with', 'blue', 'shirt']","['colour', 'with', 'part_or_object']",--,with blue shirt,['DT'],"['IN', 'JJ', 'NN']",['--'],"['colour', 'with', 'part_or_object']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,False,False,False,False,True,False,False,True,True,False,False,True
3386,2611325,man_skateboarder_ambi_unspec_2540094.png,man,skateboarder,unsp,the skateboarder in the blue shirt,the skateboarder in the blue shirt,"[('the', 'DT'), ('skateboarder', 'NN'), ('in', 'IN'), ('the', 'DT'), ('blue', 'JJ'), ('shirt', 'NN')]","(ROOT
  (NP
    (NP (DT the) (NN skateboarder))
    (PP (IN in)
      (NP (DT the) (JJ blue) (NN shirt)))))","[(ROOT, 0, 2), (det, 2, 1), (case, 6, 3), (det, 6, 4), (amod, 6, 5), (nmod, 2, 6)]","['DT', 'NN', 'IN', 'DT', 'JJ', 'NN']","['the', 'skateboarder', 'in', 'the', 'blue', 'shirt']",skateboarder,skateboarder,skateboarder,['--'],"['in', 'the', 'blue', 'shirt']","['colour', 'part_or_object']",--,in the blue shirt,['DT'],"['IN', 'DT', 'JJ', 'NN']",['--'],"['colour', 'part_or_object']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,False,False,False,False,True,False,False,True,True,False,False,True
3469,7064640,man_skateboarder_ambi_unspec_2540094.png,man,skateboarder,unsp,the person about to skate down a ramp with blue shoes,the person about to skate down a ramp with blue shoes,"[('the', 'DT'), ('person', 'NN'), ('about', 'IN'), ('to', 'TO'), ('skate', 'VB'), ('down', 'RP'), ('a', 'DT'), ('ramp', 'NN'), ('with', 'IN'), ('blue', 'JJ'), ('shoes', 'NNS')]","(ROOT
  (NP
    (NP (DT the) (NN person))
    (PP (IN about)
      (S
        (VP (TO to)
          (VP (VB skate)
            (PRT (RP down))
            (NP
              (NP (DT a) (NN ramp))
              (PP (IN with)
                (NP (JJ blue) (NNS shoes))))))))))","[(ROOT, 0, 2), (det, 2, 1), (case, 5, 3), (mark, 5, 4), (acl, 2, 5), (compound:prt, 5, 6), (det, 8, 7), (obj, 5, 8), (case, 11, 9), (amod, 11, 10), (nmod, 8, 11)]","['DT', 'NN', 'IN', 'TO', 'VB', 'RP', 'DT', 'NN', 'IN', 'JJ', 'NNS']","['the', 'person', 'about', 'to', 'skate', 'down', 'a', 'ramp', 'with', 'blue', 'shoes']",person,person,person,['--'],"['about', 'to', 'skate', 'down', 'a', 'ramp', 'with', 'blue', 'shoes']","['colour', 'with', 'part_or_object']",--,about to skate down a ramp with blue shoes,['DT'],"['IN', 'TO', 'VB', 'RP', 'DT', 'NN', 'IN', 'JJ', 'NNS']",['--'],"['colour', 'with', 'part_or_object']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,False,False,False,False,True,False,False,True,True,False,False,True
1627,8041092,man_skateboarder_ambi_unspec_2540094.png,man,skateboarder,unsp,the skater with blue T shirt,the skater with blue T shirt,"[('the', 'DT'), ('skater', 'NN'), ('with', 'IN'), ('blue', 'JJ'), ('t', 'NN'), ('shirt', 'NN')]","(ROOT
  (NP
    (NP (DT the) (NN skater))
    (PP (IN with)
      (NP
        (NML (JJ blue) (NN t))
        (NN shirt)))))","[(ROOT, 0, 2), (det, 2, 1), (case, 6, 3), (amod, 6, 4), (compound, 6, 5), (nmod, 2, 6)]","['DT', 'NN', 'IN', 'JJ', 'NN', 'NN']","['the', 'skater', 'with', 'blue', 't', 'shirt']",skater,skater,skater,['--'],"['with', 'blue', 't', 'shirt']","['colour', 'with', 'part_or_object']",--,with blue t shirt,['DT'],"['IN', 'JJ', 'NN', 'NN']",['--'],"['colour', 'with', 'part_or_object']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,False,False,False,False,True,False,False,True,True,False,False,True
5746,9445150,man_skateboarder_ambi_unspec_2540094.png,man,skateboarder,unsp,the skater with blue shoes,the skater with blue shoes,"[('the', 'DT'), ('skater', 'NN'), ('with', 'IN'), ('blue', 'JJ'), ('shoes', 'NNS')]","(ROOT
  (NP
    (NP (DT the) (NN skater))
    (PP (IN with)
      (NP (JJ blue) (NNS shoes)))))","[(ROOT, 0, 2), (det, 2, 1), (case, 5, 3), (amod, 5, 4), (nmod, 2, 5)]","['DT', 'NN', 'IN', 'JJ', 'NNS']","['the', 'skater', 'with', 'blue', 'shoes']",skater,skater,skater,['--'],"['with', 'blue', 'shoes']","['colour', 'with', 'part_or_object']",--,with blue shoes,['DT'],"['IN', 'JJ', 'NNS']",['--'],"['colour', 'with', 'part_or_object']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,False,False,False,False,True,False,False,True,True,False,False,True
4062,4366594,man_skateboarder_ambi_unspec_2540094.png,man,skateboarder,unsp,the skateboarder in the blue shirt,the skateboarder in the blue shirt,"[('the', 'DT'), ('skateboarder', 'NN'), ('in', 'IN'), ('the', 'DT'), ('blue', 'JJ'), ('shirt', 'NN')]","(ROOT
  (NP
    (NP (DT the) (NN skateboarder))
    (PP (IN in)
      (NP (DT the) (JJ blue) (NN shirt)))))","[(ROOT, 0, 2), (det, 2, 1), (case, 6, 3), (det, 6, 4), (amod, 6, 5), (nmod, 2, 6)]","['DT', 'NN', 'IN', 'DT', 'JJ', 'NN']","['the', 'skateboarder', 'in', 'the', 'blue', 'shirt']",skateboarder,skateboarder,skateboarder,['--'],"['in', 'the', 'blue', 'shirt']","['colour', 'part_or_object']",--,in the blue shirt,['DT'],"['IN', 'DT', 'JJ', 'NN']",['--'],"['colour', 'part_or_object']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,False,False,False,False,True,False,False,True,True,False,False,True
3133,3233928,man_skateboarder_ambi_unspec_2540094.png,man,skateboarder,unsp,the skater with blue shirt,the skater with blue shirt,"[('the', 'DT'), ('skater', 'NN'), ('with', 'IN'), ('blue', 'JJ'), ('shirt', 'NN')]","(ROOT
  (NP
    (NP (DT the) (NN skater))
    (PP (IN with)
      (NP (JJ blue) (NN shirt)))))","[(ROOT, 0, 2), (det, 2, 1), (case, 5, 3), (amod, 5, 4), (nmod, 2, 5)]","['DT', 'NN', 'IN', 'JJ', 'NN']","['the', 'skater', 'with', 'blue', 'shirt']",skater,skater,skater,['--'],"['with', 'blue', 'shirt']","['colour', 'with', 'part_or_object']",--,with blue shirt,['DT'],"['IN', 'JJ', 'NN']",['--'],"['colour', 'with', 'part_or_object']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,False,False,False,False,True,False,False,True,True,False,False,True
5600,5475717,man_skateboarder_ambi_unspec_2540094.png,man,skateboarder,unsp,the skateboarder with blue sneakers,the skateboarder with blue sneakers,"[('the', 'DT'), ('skateboarder', 'NN'), ('with', 'IN'), ('blue', 'JJ'), ('sneakers', 'NNS')]","(ROOT
  (NP
    (NP (DT the) (NN skateboarder))
    (PP (IN with)
      (NP (JJ blue) (NNS sneakers)))))","[(ROOT, 0, 2), (det, 2, 1), (case, 5, 3), (amod, 5, 4), (nmod, 2, 5)]","['DT', 'NN', 'IN', 'JJ', 'NNS']","['the', 'skateboarder', 'with', 'blue', 'sneakers']",skateboarder,skateboarder,skateboarder,['--'],"['with', 'blue', 'sneakers']","['colour', 'with', 'part_or_object']",--,with blue sneakers,['DT'],"['IN', 'JJ', 'NNS']",['--'],"['colour', 'with', 'part_or_object']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,False,False,False,False,True,False,False,True,True,False,False,True
5042,4715719,man_skateboarder_ambi_unspec_2540094.png,man,skateboarder,unsp,the man in a blue shirt,the man in a blue shirt,"[('the', 'DT'), ('man', 'NN'), ('in', 'IN'), ('a', 'DT'), ('blue', 'JJ'), ('shirt', 'NN')]","(ROOT
  (NP
    (NP (DT the) (NN man))
    (PP (IN in)
      (NP (DT a) (JJ blue) (NN shirt)))))","[(ROOT, 0, 2), (det, 2, 1), (case, 6, 3), (det, 6, 4), (amod, 6, 5), (nmod, 2, 6)]","['DT', 'NN', 'IN', 'DT', 'JJ', 'NN']","['the', 'man', 'in', 'a', 'blue', 'shirt']",man,man,man,['--'],"['in', 'a', 'blue', 'shirt']","['colour', 'part_or_object']",--,in a blue shirt,['DT'],"['IN', 'DT', 'JJ', 'NN']",['--'],"['colour', 'part_or_object']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,False,False,False,False,True,False,False,True,True,False,False,True
5684,1841079,man_skateboarder_ambi_unspec_2540094.png,man,skateboarder,unsp,the boy in blue shirt,the boy in blue shirt,"[('the', 'DT'), ('boy', 'NN'), ('in', 'IN'), ('blue', 'JJ'), ('shirt', 'NN')]","(ROOT
  (NP
    (NP (DT the) (NN boy))
    (PP (IN in)
      (NP (JJ blue) (NN shirt)))))","[(ROOT, 0, 2), (det, 2, 1), (case, 5, 3), (amod, 5, 4), (nmod, 2, 5)]","['DT', 'NN', 'IN', 'JJ', 'NN']","['the', 'boy', 'in', 'blue', 'shirt']",boy,boy,boy,['--'],"['in', 'blue', 'shirt']","['colour', 'part_or_object']",--,in blue shirt,['DT'],"['IN', 'JJ', 'NN']",['--'],"['colour', 'part_or_object']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,False,False,False,False,True,False,False,True,True,False,False,True
3626,4064012,man_skateboarder_ambi_unspec_2540094.png,man,skateboarder,unsp,the skater with a blue shirt,the skater with a blue shirt,"[('the', 'DT'), ('skater', 'NN'), ('with', 'IN'), ('a', 'DT'), ('blue', 'JJ'), ('shirt', 'NN')]","(ROOT
  (NP
    (NP (DT the) (NN skater))
    (PP (IN with)
      (NP (DT a) (JJ blue) (NN shirt)))))","[(ROOT, 0, 2), (det, 2, 1), (case, 6, 3), (det, 6, 4), (amod, 6, 5), (nmod, 2, 6)]","['DT', 'NN', 'IN', 'DT', 'JJ', 'NN']","['the', 'skater', 'with', 'a', 'blue', 'shirt']",skater,skater,skater,['--'],"['with', 'a', 'blue', 'shirt']","['colour', 'with', 'part_or_object']",--,with a blue shirt,['DT'],"['IN', 'DT', 'JJ', 'NN']",['--'],"['colour', 'with', 'part_or_object']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,False,False,False,False,True,False,False,True,True,False,False,True
3505,7064640,man_tennisplayer_ambi_unspec_2623562.png,man,tennisplayer,unsp,the person with the racket lower than his knee,the person with the racket lower than his knee,"[('the', 'DT'), ('person', 'NN'), ('with', 'IN'), ('the', 'DT'), ('racket', 'NN'), ('lower', 'JJR'), ('than', 'IN'), ('his', 'PRP$'), ('knee', 'NN')]","(ROOT
  (S
    (NP
      (NP (DT the) (NN person))
      (PP (IN with)
        (NP (DT the) (NN racket))))
    (ADJP
      (ADJP (JJR lower))
      (PP (IN than)
        (NP (PRP$ his) (NN knee))))))","[(ROOT, 0, 2), (det, 2, 1), (case, 5, 3), (det, 5, 4), (nmod, 2, 5), (amod, 2, 6), (case, 9, 7), (nmod:poss, 9, 8), (obl, 6, 9)]","['DT', 'NN', 'IN', 'DT', 'NN', 'JJR', 'IN', 'PRP$', 'NN']","['the', 'person', 'with', 'the', 'racket', 'lower', 'than', 'his', 'knee']",person,person,person,['--'],"['with', 'the', 'racket', 'lower', 'than', 'his', 'knee']","['size', 'with', 'part_or_object']",--,with the racket lower than his knee,['DT'],"['IN', 'DT', 'NN', 'JJR', 'IN', 'PRP$', 'NN']",['--'],"['size', 'with', 'part_or_object']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,False,False,False,False,True,False,False,True,True,False,False,True
5716,9445150,man_tennisplayer_ambi_unspec_2623562.png,man,tennisplayer,unsp,the man with white hair,the man with white hair,"[('the', 'DT'), ('man', 'NN'), ('with', 'IN'), ('white', 'JJ'), ('hair', 'NN')]","(ROOT
  (NP
    (NP (DT the) (NN man))
    (PP (IN with)
      (NP (JJ white) (NN hair)))))","[(ROOT, 0, 2), (det, 2, 1), (case, 5, 3), (amod, 5, 4), (nmod, 2, 5)]","['DT', 'NN', 'IN', 'JJ', 'NN']","['the', 'man', 'with', 'white', 'hair']",man,man,man,['--'],"['with', 'white', 'hair']","['colour', 'with', 'part_or_object']",--,with white hair,['DT'],"['IN', 'JJ', 'NN']",['--'],"['colour', 'with', 'part_or_object']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,False,False,False,False,True,False,False,True,True,False,False,True
5572,5475717,man_tennisplayer_ambi_unspec_2623562.png,man,tennisplayer,unsp,the tennis player with sandy blonde hair,the tennis player with sandy blonde hair,"[('the', 'DT'), ('tennis', 'NN'), ('player', 'NN'), ('with', 'IN'), ('sandy', 'JJ'), ('blonde', 'JJ'), ('hair', 'NN')]","(ROOT
  (NP
    (NP (DT the) (NN tennis) (NN player))
    (PP (IN with)
      (NP (JJ sandy) (JJ blonde) (NN hair)))))","[(ROOT, 0, 3), (det, 3, 1), (compound, 3, 2), (case, 7, 4), (amod, 7, 5), (amod, 7, 6), (nmod, 3, 7)]","['DT', 'NN', 'NN', 'IN', 'JJ', 'JJ', 'NN']","['the', 'tennis', 'player', 'with', 'sandy', 'blonde', 'hair']",player,tennis player,player,['tennis'],"['with', 'sandy', 'blonde', 'hair']","['colour', 'with', 'part_or_object']",tennis,with sandy blonde hair,"['DT', 'NN']","['IN', 'JJ', 'JJ', 'NN']",['--'],"['colour', 'with', 'part_or_object']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,False,False,False,False,True,False,False,True,True,False,False,True
1937,9850829,man_tennisplayer_ambi_unspec_2623562.png,man,tennisplayer,unsp,the man in white with black collar,the man in white with black collar,"[('the', 'DT'), ('man', 'NN'), ('in', 'IN'), ('white', 'JJ'), ('with', 'IN'), ('black', 'JJ'), ('collar', 'NN')]","(ROOT
  (NP
    (NP (DT the) (NN man))
    (PP (IN in)
      (NP
        (NP (JJ white))
        (PP (IN with)
          (NP (JJ black) (NN collar)))))))","[(ROOT, 0, 2), (det, 2, 1), (case, 4, 3), (nmod, 2, 4), (case, 7, 5), (amod, 7, 6), (nmod, 2, 7)]","['DT', 'NN', 'IN', 'JJ', 'IN', 'JJ', 'NN']","['the', 'man', 'in', 'white', 'with', 'black', 'collar']",man,man,man,['--'],"['in', 'white', 'with', 'black', 'collar']","['colour', 'colour', 'with', 'part_or_object']",--,in white with black collar,['DT'],"['IN', 'JJ', 'IN', 'JJ', 'NN']",['--'],"['colour', 'colour', 'with', 'part_or_object']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,False,False,False,False,True,False,False,True,True,False,False,True
3443,2611325,man_tennisplayer_ambi_unspec_2623562.png,man,tennisplayer,unsp,the tennis player with blond hair,the tennis player with blond hair,"[('the', 'DT'), ('tennis', 'NN'), ('player', 'NN'), ('with', 'IN'), ('blond', 'JJ'), ('hair', 'NN')]","(ROOT
  (NP
    (NP (DT the) (NN tennis) (NN player))
    (PP (IN with)
      (NP (JJ blond) (NN hair)))))","[(ROOT, 0, 3), (det, 3, 1), (compound, 3, 2), (case, 6, 4), (amod, 6, 5), (nmod, 3, 6)]","['DT', 'NN', 'NN', 'IN', 'JJ', 'NN']","['the', 'tennis', 'player', 'with', 'blond', 'hair']",player,tennis player,player,['tennis'],"['with', 'blond', 'hair']","['colour', 'with', 'part_or_object']",tennis,with blond hair,"['DT', 'NN']","['IN', 'JJ', 'NN']",['--'],"['colour', 'with', 'part_or_object']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,False,False,False,False,True,False,False,True,True,False,False,True
2443,8146096,man_tennisplayer_ambi_unspec_2623562.png,man,tennisplayer,unsp,the man with blond hair,the man with blond hair,"[('the', 'DT'), ('man', 'NN'), ('with', 'IN'), ('blond', 'JJ'), ('hair', 'NN')]","(ROOT
  (NP
    (NP (DT the) (NN man))
    (PP (IN with)
      (NP (JJ blond) (NN hair)))))","[(ROOT, 0, 2), (det, 2, 1), (case, 5, 3), (amod, 5, 4), (nmod, 2, 5)]","['DT', 'NN', 'IN', 'JJ', 'NN']","['the', 'man', 'with', 'blond', 'hair']",man,man,man,['--'],"['with', 'blond', 'hair']","['colour', 'with', 'part_or_object']",--,with blond hair,['DT'],"['IN', 'JJ', 'NN']",['--'],"['colour', 'with', 'part_or_object']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,False,False,False,False,True,False,False,True,True,False,False,True
